State/UT,Commodity Group,Commodity,Month,Arrival_Quantity,Arrival Unit,Modal_Price,Price Unit,Month_dt,Month_num,Year
Telangana,Vegetables,Alsandikai,February-2023,0.3,Metric Tonnes,2500.0,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Banana - Green,February-2023,2152.6,Metric Tonnes,2012.93,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Beetroot,February-2023,2107.4,Metric Tonnes,1075.81,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Bhindi(Ladies Finger),February-2023,1901.7,Metric Tonnes,3756.68,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Bitter gourd,February-2023,2125.0,Metric Tonnes,2470.02,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Bottle gourd,February-2023,2878.05,Metric Tonnes,691.33,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Brinjal,February-2023,4562.37,Metric Tonnes,1874.91,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Cabbage,February-2023,5133.79,Metric Tonnes,682.42,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Capsicum,February-2023,2298.3,Metric Tonnes,3315.84,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Carrot,February-2023,7178.84,Metric Tonnes,1233.42,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Cauliflower,February-2023,3206.33,Metric Tonnes,1699.03,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Chow Chow,February-2023,39.7,Metric Tonnes,719.52,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Cluster beans,February-2023,1338.21,Metric Tonnes,3193.16,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Colacasia,February-2023,96.66,Metric Tonnes,5924.94,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Cucumbar(Kheera),February-2023,1703.14,Metric Tonnes,1815.5,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Drumstick,February-2023,817.5,Metric Tonnes,4941.98,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Field Pea,February-2023,2614.3,Metric Tonnes,2840.49,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,French Beans(Frasbean),February-2023,1621.06,Metric Tonnes,2997.87,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Garlic,February-2023,77.1,Metric Tonnes,4897.54,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Green Chilli,February-2023,8177.4,Metric Tonnes,2427.53,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Groundnut pods(raw),February-2023,88.5,Metric Tonnes,3023.9,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Indian Beans(Seam),February-2023,1.7,Metric Tonnes,5001.18,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Knool Khol,February-2023,11.6,Metric Tonnes,982.76,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Leafy Vegetable,February-2023,3168.65,Bundle,1909.35,Rs./Bundle,2023-02-01,2,2023
Telangana,Vegetables,Little gourd(Kundru),February-2023,0.73,Metric Tonnes,3934.25,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Onion,February-2023,41085.02,Metric Tonnes,1193.39,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Onion Green,February-2023,207.6,Metric Tonnes,1277.26,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Papaya(Raw),February-2023,26.0,Metric Tonnes,587.0,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Potato,February-2023,14350.93,Metric Tonnes,1302.12,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Pumpkin,February-2023,899.5,Metric Tonnes,884.75,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Raddish,February-2023,113.0,Metric Tonnes,281.27,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Ridgeguard(Tori),February-2023,2095.77,Metric Tonnes,3351.43,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Snakeguard,February-2023,139.21,Metric Tonnes,1404.78,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Sweet Potato,February-2023,1214.7,Metric Tonnes,1613.69,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Thondekai,February-2023,334.0,Metric Tonnes,2874.64,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Tomato,February-2023,22174.72,Metric Tonnes,1259.89,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,White Pumpkin,February-2023,88.2,Metric Tonnes,1097.96,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Yam(Ratalu),February-2023,341.9,Metric Tonnes,1717.27,Rs./Quintal,2023-02-01,2,2023
Telangana,Vegetables,Banana - Green,March-2023,3031.71,Metric Tonnes,2026.69,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Beetroot,March-2023,2544.97,Metric Tonnes,1122.69,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Bhindi(Ladies Finger),March-2023,2249.41,Metric Tonnes,3641.94,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Bitter gourd,March-2023,2379.83,Metric Tonnes,3068.45,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Bottle gourd,March-2023,3582.57,Metric Tonnes,685.11,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Brinjal,March-2023,4294.14,Metric Tonnes,2010.78,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Cabbage,March-2023,5533.33,Metric Tonnes,691.14,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Capsicum,March-2023,2651.8,Metric Tonnes,3418.42,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Carrot,March-2023,8927.3,Metric Tonnes,1025.8,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Cauliflower,March-2023,2826.22,Metric Tonnes,1640.92,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Chow Chow,March-2023,18.9,Metric Tonnes,1087.83,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Cluster beans,March-2023,1504.34,Metric Tonnes,3428.11,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Colacasia,March-2023,208.7,Metric Tonnes,5047.82,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Coriander(Leaves),March-2023,3.8,Bundle,167.89,Rs./Bundle,2023-03-01,3,2023
Telangana,Vegetables,Cucumbar(Kheera),March-2023,2276.0,Metric Tonnes,1664.93,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Drumstick,March-2023,1920.8,Metric Tonnes,3272.76,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Field Pea,March-2023,1981.4,Metric Tonnes,3196.01,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,French Beans(Frasbean),March-2023,1516.8,Metric Tonnes,4117.3,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Garlic,March-2023,35.5,Metric Tonnes,5338.03,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Green Chilli,March-2023,9254.9,Metric Tonnes,3149.4,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Groundnut pods(raw),March-2023,105.6,Metric Tonnes,3091.62,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Knool Khol,March-2023,18.2,Metric Tonnes,847.8,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Leafy Vegetable,March-2023,2876.55,Bundle,1970.7,Rs./Bundle,2023-03-01,3,2023
Telangana,Vegetables,Mango(Raw-Ripe),March-2023,56.0,Metric Tonnes,1038.5,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Onion,March-2023,30607.14,Metric Tonnes,1068.31,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Onion Green,March-2023,163.4,Metric Tonnes,1574.97,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Potato,March-2023,17130.63,Metric Tonnes,1172.94,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Pumpkin,March-2023,892.7,Metric Tonnes,825.66,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Raddish,March-2023,79.4,Metric Tonnes,323.94,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Ridgeguard(Tori),March-2023,2595.89,Metric Tonnes,3398.13,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Snakeguard,March-2023,144.91,Metric Tonnes,1194.47,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Sweet Potato,March-2023,538.6,Metric Tonnes,1102.27,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Thondekai,March-2023,228.1,Metric Tonnes,4119.79,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Tomato,March-2023,22813.27,Metric Tonnes,1167.01,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,White Pumpkin,March-2023,168.7,Metric Tonnes,955.42,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Yam(Ratalu),March-2023,160.1,Metric Tonnes,3144.88,Rs./Quintal,2023-03-01,3,2023
Telangana,Vegetables,Amaranthus,April-2023,0.4,Metric Tonnes,1900.0,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Banana - Green,April-2023,3708.2,Metric Tonnes,2024.95,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Beetroot,April-2023,2132.59,Metric Tonnes,1260.53,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Bhindi(Ladies Finger),April-2023,2817.56,Metric Tonnes,2489.78,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Bitter gourd,April-2023,1931.54,Metric Tonnes,2960.27,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Bottle gourd,April-2023,3576.8,Metric Tonnes,508.87,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Brinjal,April-2023,4591.99,Metric Tonnes,2069.02,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Cabbage,April-2023,5237.13,Metric Tonnes,786.29,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Capsicum,April-2023,3035.2,Metric Tonnes,3255.39,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Carrot,April-2023,7633.24,Metric Tonnes,1274.72,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Cauliflower,April-2023,2834.5,Metric Tonnes,1819.77,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Chow Chow,April-2023,19.0,Metric Tonnes,1255.26,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Cluster beans,April-2023,1309.21,Metric Tonnes,3504.83,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Colacasia,April-2023,659.86,Metric Tonnes,3604.17,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Coriander(Leaves),April-2023,27.7,Bundle,316.9,Rs./Bundle,2023-04-01,4,2023
Telangana,Vegetables,Cucumbar(Kheera),April-2023,3066.04,Metric Tonnes,1442.06,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Drumstick,April-2023,1851.5,Metric Tonnes,1772.89,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Field Pea,April-2023,1145.8,Metric Tonnes,3944.28,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,French Beans(Frasbean),April-2023,2101.36,Metric Tonnes,4531.19,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Garlic,April-2023,153.2,Metric Tonnes,5000.0,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Green Chilli,April-2023,10621.6,Metric Tonnes,2896.03,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Groundnut pods(raw),April-2023,92.3,Metric Tonnes,3020.42,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Indian Beans(Seam),April-2023,2.48,Metric Tonnes,5934.68,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Knool Khol,April-2023,9.3,Metric Tonnes,915.59,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Leafy Vegetable,April-2023,3056.33,Bundle,1881.49,Rs./Bundle,2023-04-01,4,2023
Telangana,Vegetables,Little gourd(Kundru),April-2023,2.01,Metric Tonnes,3473.63,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Mango(Raw-Ripe),April-2023,3030.0,Metric Tonnes,3313.53,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Onion,April-2023,119531.12,Metric Tonnes,910.62,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Onion Green,April-2023,87.1,Metric Tonnes,2022.04,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Potato,April-2023,15557.42,Metric Tonnes,1407.72,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Pumpkin,April-2023,770.2,Metric Tonnes,759.07,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Raddish,April-2023,44.1,Metric Tonnes,320.36,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Ridgeguard(Tori),April-2023,2519.47,Metric Tonnes,3285.16,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Snakeguard,April-2023,167.3,Metric Tonnes,1413.81,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Sweet Potato,April-2023,419.0,Metric Tonnes,1094.63,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Thondekai,April-2023,701.7,Metric Tonnes,2320.29,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Tomato,April-2023,24543.63,Metric Tonnes,682.02,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,White Pumpkin,April-2023,235.9,Metric Tonnes,1160.45,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Yam(Ratalu),April-2023,158.3,Metric Tonnes,3925.99,Rs./Quintal,2023-04-01,4,2023
Telangana,Vegetables,Amaranthus,May-2023,40.8,Metric Tonnes,1085.78,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Banana - Green,May-2023,187.2,Metric Tonnes,1441.37,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Beetroot,May-2023,1925.5,Metric Tonnes,1478.98,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Bhindi(Ladies Finger),May-2023,2778.54,Metric Tonnes,2056.5,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Bitter gourd,May-2023,2615.35,Metric Tonnes,3008.69,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Bottle gourd,May-2023,3511.42,Metric Tonnes,550.65,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Brinjal,May-2023,3578.14,Metric Tonnes,1939.79,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Cabbage,May-2023,6410.18,Metric Tonnes,954.54,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Capsicum,May-2023,2425.1,Metric Tonnes,3260.66,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Carrot,May-2023,5684.19,Metric Tonnes,2335.11,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Cauliflower,May-2023,2814.75,Metric Tonnes,2140.32,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Chow Chow,May-2023,21.0,Metric Tonnes,1244.29,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Cluster beans,May-2023,1423.36,Metric Tonnes,3071.09,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Colacasia,May-2023,739.3,Metric Tonnes,2760.43,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Coriander(Leaves),May-2023,41.1,Bundle,441.63,Rs./Bundle,2023-05-01,5,2023
Telangana,Vegetables,Cucumbar(Kheera),May-2023,2266.44,Metric Tonnes,1476.89,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Drumstick,May-2023,1317.6,Metric Tonnes,2841.61,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Field Pea,May-2023,1066.4,Metric Tonnes,3950.37,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,French Beans(Frasbean),May-2023,812.71,Metric Tonnes,7855.87,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Garlic,May-2023,137.5,Metric Tonnes,10302.55,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Green Chilli,May-2023,10111.77,Metric Tonnes,3176.14,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Groundnut pods(raw),May-2023,277.0,Metric Tonnes,3670.16,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Indian Beans(Seam),May-2023,1.93,Metric Tonnes,6000.0,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Knool Khol,May-2023,1.3,Metric Tonnes,1023.08,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Leafy Vegetable,May-2023,3241.63,Bundle,1893.41,Rs./Bundle,2023-05-01,5,2023
Telangana,Vegetables,Little gourd(Kundru),May-2023,2.82,Metric Tonnes,3310.64,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Mango(Raw-Ripe),May-2023,465.0,Metric Tonnes,2000.0,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Onion,May-2023,135459.51,Metric Tonnes,1009.92,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Onion Green,May-2023,63.5,Metric Tonnes,2700.94,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Potato,May-2023,21924.71,Metric Tonnes,1415.27,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Pumpkin,May-2023,909.3,Metric Tonnes,729.22,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Raddish,May-2023,30.0,Metric Tonnes,367.83,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Ridgeguard(Tori),May-2023,2659.28,Metric Tonnes,2693.81,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Snakeguard,May-2023,164.2,Metric Tonnes,1394.67,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Spinach,May-2023,3.4,Metric Tonnes,2000.0,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Sweet Potato,May-2023,325.2,Metric Tonnes,1205.12,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Thondekai,May-2023,997.6,Metric Tonnes,1847.21,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Tomato,May-2023,27371.09,Metric Tonnes,953.16,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,White Pumpkin,May-2023,331.6,Metric Tonnes,891.69,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Yam(Ratalu),May-2023,187.0,Metric Tonnes,4569.01,Rs./Quintal,2023-05-01,5,2023
Telangana,Vegetables,Amaranthus,June-2023,5.3,Metric Tonnes,3011.32,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Banana - Green,June-2023,922.31,Metric Tonnes,1997.5,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Beetroot,June-2023,1543.87,Metric Tonnes,1973.73,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Bhindi(Ladies Finger),June-2023,2482.82,Metric Tonnes,2741.04,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Bitter gourd,June-2023,3763.28,Metric Tonnes,3211.4,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Bottle gourd,June-2023,3509.72,Metric Tonnes,798.92,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Brinjal,June-2023,3597.81,Metric Tonnes,2371.06,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Cabbage,June-2023,7894.21,Metric Tonnes,984.28,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Capsicum,June-2023,1987.9,Metric Tonnes,4562.27,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Carrot,June-2023,7159.29,Metric Tonnes,3234.39,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Cauliflower,June-2023,2392.57,Metric Tonnes,2330.53,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Chow Chow,June-2023,11.4,Metric Tonnes,1351.54,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Cluster beans,June-2023,2273.93,Metric Tonnes,2993.31,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Colacasia,June-2023,895.32,Metric Tonnes,2811.43,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Coriander(Leaves),June-2023,43.8,Bundle,559.59,Rs./Bundle,2023-06-01,6,2023
Telangana,Vegetables,Cucumbar(Kheera),June-2023,2032.32,Metric Tonnes,1514.1,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Drumstick,June-2023,1643.6,Metric Tonnes,3568.25,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Field Pea,June-2023,769.5,Metric Tonnes,4901.27,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,French Beans(Frasbean),June-2023,764.46,Metric Tonnes,8346.5,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Garlic,June-2023,133.8,Metric Tonnes,10000.0,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Green Chilli,June-2023,10787.24,Metric Tonnes,5265.82,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Groundnut pods(raw),June-2023,184.2,Metric Tonnes,2773.1,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Indian Beans(Seam),June-2023,2.24,Metric Tonnes,6089.29,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Leafy Vegetable,June-2023,3157.03,Bundle,2113.33,Rs./Bundle,2023-06-01,6,2023
Telangana,Vegetables,Little gourd(Kundru),June-2023,4.28,Metric Tonnes,3790.65,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Onion,June-2023,102780.0,Metric Tonnes,1201.55,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Onion Green,June-2023,55.0,Metric Tonnes,4141.68,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Potato,June-2023,17342.68,Metric Tonnes,1536.99,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Pumpkin,June-2023,738.5,Metric Tonnes,1115.79,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Raddish,June-2023,56.8,Metric Tonnes,365.53,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Ridgeguard(Tori),June-2023,3099.44,Metric Tonnes,2919.2,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Snakeguard,June-2023,129.0,Metric Tonnes,1763.37,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Sweet Potato,June-2023,333.4,Metric Tonnes,1639.99,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Thondekai,June-2023,660.2,Metric Tonnes,2595.9,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Tomato,June-2023,18804.38,Metric Tonnes,2894.51,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,White Pumpkin,June-2023,460.1,Metric Tonnes,1083.6,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Yam(Ratalu),June-2023,215.7,Metric Tonnes,3334.77,Rs./Quintal,2023-06-01,6,2023
Telangana,Vegetables,Alsandikai,July-2023,2.4,Metric Tonnes,3729.17,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Amaranthus,July-2023,2.4,Metric Tonnes,1208.33,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Banana - Green,July-2023,687.42,Metric Tonnes,1964.53,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Beetroot,July-2023,1549.25,Metric Tonnes,1857.19,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Bhindi(Ladies Finger),July-2023,2674.19,Metric Tonnes,2919.23,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Bitter gourd,July-2023,4264.16,Metric Tonnes,3107.76,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Bottle gourd,July-2023,3960.42,Metric Tonnes,914.86,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Brinjal,July-2023,4220.62,Metric Tonnes,2348.55,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Cabbage,July-2023,8380.48,Metric Tonnes,1140.11,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Capsicum,July-2023,1938.7,Metric Tonnes,5287.41,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Carrot,July-2023,10009.93,Metric Tonnes,3081.43,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Cauliflower,July-2023,2757.8,Metric Tonnes,2177.95,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Chow Chow,July-2023,13.9,Metric Tonnes,1763.13,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Cluster beans,July-2023,4550.65,Metric Tonnes,2196.01,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Colacasia,July-2023,833.98,Metric Tonnes,2931.25,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Coriander(Leaves),July-2023,56.7,Bundle,483.76,Rs./Bundle,2023-07-01,7,2023
Telangana,Vegetables,Cucumbar(Kheera),July-2023,2101.55,Metric Tonnes,1568.19,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Drumstick,July-2023,1803.9,Metric Tonnes,2853.17,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Field Pea,July-2023,1368.9,Metric Tonnes,4462.54,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,French Beans(Frasbean),July-2023,893.24,Metric Tonnes,6877.46,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Garlic,July-2023,139.7,Metric Tonnes,10230.35,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Green Chilli,July-2023,9981.22,Metric Tonnes,6319.43,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Groundnut pods(raw),July-2023,83.1,Metric Tonnes,4226.08,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Indian Beans(Seam),July-2023,3.54,Metric Tonnes,6505.08,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Knool Khol,July-2023,0.2,Metric Tonnes,1300.0,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Leafy Vegetable,July-2023,3528.7,Bundle,1987.53,Rs./Bundle,2023-07-01,7,2023
Telangana,Vegetables,Little gourd(Kundru),July-2023,3.49,Metric Tonnes,3803.44,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Onion,July-2023,103100.63,Metric Tonnes,1189.26,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Onion Green,July-2023,79.6,Metric Tonnes,3587.63,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Potato,July-2023,19251.65,Metric Tonnes,1603.11,Rs./Quintal,2023-07-01,7,2023
Telangana,Vegetables,Pumpkin,July-2023,700.3,Metric Tonnes,1312.8,Rs./Quintal,2023-07-01,7,2023
